x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,class
-1.0,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,1.0
-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0
-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0
-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,0.0
-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,0.0
1.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0
1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,1.0,1.0
-1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
-1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0
1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,1.0
-1.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0
-1.0,-1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,1.0
1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
1.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,1.0
1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
-1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0
-1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0
1.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,1.0
1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0
-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,-1.0,0.0
1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.0
-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0
-1.0,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0
1.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
-1.0,1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,1.0
1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,1.0
-1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0
-1.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0
1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,1.0
-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,0.0
1.0,1.0,0.0,-1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0
-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0
1.0,-1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0
1.0,1.0,-1.0,0.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0
-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,1.0
-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.0,-1.0,0.0
-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0
-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,1.0
-1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-1.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,1.0,1.0
-1.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,1.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,-1.0,1.0
1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0
1.0,0.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,-1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0
1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,1.0
-1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0
-1.0,0.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0
-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0
-1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0
-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0
-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0
1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,1.0
-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0
-1.0,0.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,1.0,1.0
1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0
1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0
-1.0,1.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1.0
1.0,1.0,0.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0
-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,0.0
1.0,1.0,0.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.0,1.0
1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,1.0
-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,0.0
1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0.0
1.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0
-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0
-1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,1.0
1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,-1.0,1.0
-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0
-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,0.0
-1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0
-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
-1.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0
-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
-1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0.0
-1.0,0.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,-1.0,1.0
1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,1.0
-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0
1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0
-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0
1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,1.0
-1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0
-1.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0
-1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0
1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0
1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0
-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0
-1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0
-1.0,0.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0
1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,1.0
1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0
1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0
-1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0
-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,1.0
1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0,1.0
-1.0,0.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0
-1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0
1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0
1.0,0.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,1.0
-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0
-1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,0.0
1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0
-1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,1.0
1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0
-1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0
-1.0,0.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0
1.0,0.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0
-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0
-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0
-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0
1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,0.0
-1.0,-1.0,0.0,1.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0
-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0
-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0
-1.0,1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0
1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0
-1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0
1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,1.0,1.0,1.0,0.0
-1.0,0.0,-1.0,1.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0
1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,0.0
1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0
1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,-1.0,1.0
1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1.0
1.0,-1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0
1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,1.0
1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0
1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0
1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,1.0
1.0,1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,1.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0
1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0
1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.0,0.0,-1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0
-1.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0
-1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0
-1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0
-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0
-1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0
-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,0.0
1.0,-1.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0
-1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
-1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,0.0
1.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0
1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,1.0
1.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0
-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0
-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
-1.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,1.0
1.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0
1.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,1.0
-1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0
-1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1.0,-1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0
-1.0,0.0,1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0
-1.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0
1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0
1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0
-1.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0
1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0
-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0
1.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1.0
-1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0
-1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0
-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0
-1.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0
-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,1.0
1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0
1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,1.0
-1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0
-1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0
-1.0,0.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,-1.0,0.0
1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0
1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0
-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,1.0
-1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,0.0,1.0
-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.0
-1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0
-1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,0.0
1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,0.0
-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,1.0,0.0
1.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0
-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0
1.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0
-1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,1.0
-1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1.0,-1.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1.0
1.0,1.0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0
-1.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,0.0,1.0,0.0
1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
-1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
-1.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0
-1.0,-1.0,0.0,1.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,0.0
1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0
-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
-1.0,1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0
-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0
1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0
1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,0.0
-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,0.0,0.0
-1.0,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0
-1.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,1.0
-1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0
1.0,1.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,1.0
1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,1.0
-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0
-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0
-1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0
-1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0
-1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0
-1.0,1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,1.0,0.0
1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,1.0
-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0
